,merchant_id,Cluster_k3_DB
866,M_ID_01392e3ce5,1
867,M_ID_01393d2d26,1
868,M_ID_0139f8fa47,1
869,M_ID_013a922b25,1
870,M_ID_013a991f15,1
871,M_ID_013af2433c,1
872,M_ID_013b36d4fb,1
873,M_ID_013b61a9ee,1
874,M_ID_013c0f7f2f,1
875,M_ID_013c2e9221,1
876,M_ID_013cb19085,1
877,M_ID_013cdd2cfb,1
878,M_ID_013ceffe69,1
879,M_ID_013cf0a6f3,1
880,M_ID_013daf47db,1
881,M_ID_013e0ad1eb,1
882,M_ID_013eb91138,1
883,M_ID_013f1c0099,1
884,M_ID_013fb81f49,1
885,M_ID_0140464959,1
886,M_ID_01411b76d7,1
887,M_ID_0141338827,1
888,M_ID_01413e29b0,1
889,M_ID_0141968da9,1
890,M_ID_0141985d23,1
891,M_ID_01424cb3cc,1
892,M_ID_0143161aa4,1
893,M_ID_0144195e60,1
894,M_ID_01445de9c6,1
895,M_ID_01448ec42f,1
896,M_ID_0144f6bad5,1
897,M_ID_0145ffe293,1
898,M_ID_0146c5b0fc,1
899,M_ID_0147730af9,1
900,M_ID_0147c0b446,1
901,M_ID_0147e884e0,1
902,M_ID_0148087a98,1
903,M_ID_014868dc42,1
904,M_ID_0148bfde68,1
905,M_ID_0149c8ec25,1
906,M_ID_014a51c62c,1
907,M_ID_014a58ba62,1
908,M_ID_014a75a7fd,1
909,M_ID_014a8b3bae,1
910,M_ID_014aa38657,1
911,M_ID_014ad00c98,1
912,M_ID_014c453443,1
913,M_ID_014cdcf96e,1
914,M_ID_014cf1f216,1
915,M_ID_014e27aa97,1
916,M_ID_014e675009,1
917,M_ID_014f53d2d1,1
918,M_ID_014f739d51,1
919,M_ID_0151d578ff,1
920,M_ID_0152a61750,1
921,M_ID_0153a7d3b0,1
922,M_ID_0154666d3a,1
923,M_ID_015483d93c,1
924,M_ID_0154b7f958,1
925,M_ID_0155471291,1
926,M_ID_01555362af,1
927,M_ID_015609c817,1
928,M_ID_0156e34767,1
929,M_ID_015757854f,1
930,M_ID_01577efd6b,1
931,M_ID_0157893aa5,1
932,M_ID_0157edbc6b,1
933,M_ID_01580a277f,1
934,M_ID_01583ac752,1
935,M_ID_01586d5003,1
936,M_ID_01589f57ee,1
937,M_ID_0158c48518,1
938,M_ID_0159309e69,1
939,M_ID_015b26f91a,1
940,M_ID_015bf443fe,1
941,M_ID_015c641f20,0
942,M_ID_015c862e4a,1
943,M_ID_015d20df95,1
944,M_ID_015df15bd5,1
945,M_ID_015eefd824,1
946,M_ID_015ef38ea1,1
947,M_ID_015f063008,1
948,M_ID_015f4371d6,1
949,M_ID_015fcaa5b2,1
950,M_ID_015fe17bbd,1
951,M_ID_015fed07fe,1
952,M_ID_015ff18c7c,1
953,M_ID_01602c9279,1
954,M_ID_016057eee5,1
955,M_ID_01607cbaa9,1
956,M_ID_01609b1a70,1
957,M_ID_01610dec03,1
958,M_ID_0161be06f5,1
959,M_ID_01623b9385,1
960,M_ID_016390c42e,1
961,M_ID_01639d1ae9,1
962,M_ID_016461b505,1
963,M_ID_016494f7a2,1
964,M_ID_0164f8a9d9,1
965,M_ID_016537cd5f,1
966,M_ID_016560f6f0,1
967,M_ID_0165664314,1
968,M_ID_01656e733b,1
969,M_ID_016587c93e,1
970,M_ID_0166b9c662,1
971,M_ID_0167043535,1
972,M_ID_01671c78e0,1
973,M_ID_016768b028,1
974,M_ID_016776e770,1
975,M_ID_0168afc5a7,1
976,M_ID_0168e5ba78,1
977,M_ID_01690b7a6d,1
978,M_ID_01694f2e80,1
979,M_ID_0169605880,1
980,M_ID_01696e7c95,1
981,M_ID_016ab7343b,1
982,M_ID_016c8b1bc3,1
983,M_ID_016c9721e8,1
984,M_ID_016cc7d342,1
985,M_ID_016e02f0cf,1
986,M_ID_016e9ad854,1
987,M_ID_016f07b690,1
988,M_ID_016f3778cd,0
989,M_ID_016faf8e4d,1
990,M_ID_017009e3e3,1
991,M_ID_017028c5d9,1
992,M_ID_01714b08c9,1
993,M_ID_01716ed0ff,1
994,M_ID_01718e0899,1
995,M_ID_0171e7c8ba,1
996,M_ID_01725b5622,1
997,M_ID_01732fd9b6,1
998,M_ID_0173546cda,1
999,M_ID_0174017797,1
1000,M_ID_017522e692,1
1001,M_ID_0175c9f886,1
1002,M_ID_017657a866,1
1003,M_ID_017662a93c,1
1004,M_ID_01779a8b6b,1
1005,M_ID_0177c23d66,1
1006,M_ID_0178823f08,1
1007,M_ID_017919bf90,1
1008,M_ID_0179821123,1
1009,M_ID_017a1dd6bf,1
1010,M_ID_017a7f9cf6,1
1011,M_ID_017aa2f920,1
1012,M_ID_017abb0f40,1
1013,M_ID_017bb596aa,1
1014,M_ID_017bd98caa,1
1015,M_ID_017c54656a,1
1016,M_ID_017c980e5c,1
1017,M_ID_017cb63ce8,1
1018,M_ID_017d0b870b,1
1019,M_ID_017df1c0a4,1
1020,M_ID_017e286e86,1
1021,M_ID_017e42269c,1
1022,M_ID_017e558473,1
1023,M_ID_017eea46f1,1
1024,M_ID_017f288c1a,1
1025,M_ID_017f2d8f7e,1
1026,M_ID_017f799e23,1
1027,M_ID_0180a8d678,1
1028,M_ID_0180a94418,1
1029,M_ID_0180b04d42,1
1030,M_ID_0180d3119d,1
1031,M_ID_0181428293,1
1032,M_ID_0181a39e95,1
1033,M_ID_0181cc5ac0,1
1034,M_ID_0181d69c91,1
1035,M_ID_018217c55a,1
1036,M_ID_01836929c2,1
1037,M_ID_0183ec2ac9,1
1038,M_ID_0184e5bd3f,1
1039,M_ID_0184f1df73,1
1040,M_ID_01852e8b87,1
1041,M_ID_01869b2392,1
1042,M_ID_0187b47102,1
1043,M_ID_018828e277,1
1044,M_ID_01882a9089,1
1045,M_ID_01885cfb44,1
1046,M_ID_01890d4599,1
1047,M_ID_018931ccfa,1
1048,M_ID_018965929d,1
1049,M_ID_018a0e8e18,1
1050,M_ID_018a457020,1
1051,M_ID_018b2c8296,1
1052,M_ID_018b43211c,0
1053,M_ID_018c450f52,1
1054,M_ID_018d8c17a4,1
1055,M_ID_018daac6da,1
1056,M_ID_018dd0bcd1,2
1057,M_ID_018e901105,1
1058,M_ID_018ea6d660,1
1059,M_ID_018ec35875,1
1060,M_ID_018efe2275,1
1061,M_ID_018f15bf7a,1
1062,M_ID_018f43878f,1
1063,M_ID_018f5cc2a5,1
1064,M_ID_018fc3b06b,1
1065,M_ID_01905f7a88,1
1066,M_ID_01906a5532,1
1067,M_ID_0190bc2439,1
1068,M_ID_019279963d,1
1069,M_ID_019297fe08,1
1070,M_ID_0192a2f1e1,1
1071,M_ID_0192c5aa22,1
1072,M_ID_01936716ea,1
1073,M_ID_0193be4064,1
1074,M_ID_0194278c8e,1
1075,M_ID_01944560c5,1
1076,M_ID_019475b370,1
1077,M_ID_01948003f2,1
1078,M_ID_01955ae3d5,1
1079,M_ID_01958e011a,1
1080,M_ID_01967504ca,1
1081,M_ID_019677ed8c,1
1082,M_ID_0196a5253d,1
1083,M_ID_0197028aa8,1
1084,M_ID_01976b2ab6,1
1085,M_ID_01976c20e1,1
1086,M_ID_01977e2bb7,1
1087,M_ID_01978d56d4,1
1088,M_ID_01985efcf7,1
1089,M_ID_0198e8f931,1
1090,M_ID_01993dd56c,1
1091,M_ID_019a522b7f,1
1092,M_ID_019b2d9964,1
1093,M_ID_019b30b742,1
1094,M_ID_019b6911a8,1
1095,M_ID_019b7016cb,1
1096,M_ID_019bcab652,1
1097,M_ID_019bf8a579,1
1098,M_ID_019c211c54,1
1099,M_ID_019c5f1b77,1
1100,M_ID_019c66358a,1
1101,M_ID_019d7f7698,1
1102,M_ID_019d9bd2b7,1
1103,M_ID_019e269fb1,1
1104,M_ID_019e3ce92d,1
1105,M_ID_019e44d7cc,1
1106,M_ID_019e704ee3,1
1107,M_ID_019f29c4c3,1
1108,M_ID_019f3d4081,1
1109,M_ID_019f6d02fb,1
1110,M_ID_019fd97914,1
1111,M_ID_01a199af69,1
1112,M_ID_01a1b3d1cd,1
1113,M_ID_01a2230f04,1
1114,M_ID_01a31f2f27,1
1115,M_ID_01a3467e80,1
1116,M_ID_01a38c6658,1
1117,M_ID_01a39f062d,1
1118,M_ID_01a464fa4f,1
1119,M_ID_01a56bc4d6,1
1120,M_ID_01a718b3c8,1
1121,M_ID_01a8dad8bb,1
1122,M_ID_01a94727fa,1
1123,M_ID_01aa838556,1
1124,M_ID_01aa9906ec,1
1125,M_ID_01aab80653,1
1126,M_ID_01ab1ad1b6,1
1127,M_ID_01ab7d1880,1
1128,M_ID_01ac5094a9,1
1129,M_ID_01ac94b965,1
1130,M_ID_01acc0b501,1
1131,M_ID_01ace3061f,1
1132,M_ID_01acffb4a8,1
1133,M_ID_01ad032567,1
1134,M_ID_01ad40f2b5,1
1135,M_ID_01ad61195c,1
1136,M_ID_01ae0c95ea,1
1137,M_ID_01ae35d983,1
1138,M_ID_01ae442e41,1
1139,M_ID_01af59cee5,1
1140,M_ID_01afbbde10,1
1141,M_ID_01aff9f629,1
1142,M_ID_01b0e2609b,1
1143,M_ID_01b1700d57,1
1144,M_ID_01b1e85b8d,1
1145,M_ID_01b2e733ae,1
1146,M_ID_01b368328a,1
1147,M_ID_01b38f495b,1
1148,M_ID_01b3e8ca6a,1
1149,M_ID_01b40d5fee,1
1150,M_ID_01b4939827,1
1151,M_ID_01b496e97c,1
1152,M_ID_01b4bc0acb,1
1153,M_ID_01b4f78e7e,1
1154,M_ID_01b51981bf,1
1155,M_ID_01b52b82b3,1
1156,M_ID_01b54a1fbb,1
1157,M_ID_01b56f8e24,1
1158,M_ID_01b61bc351,1
1159,M_ID_01b668fc1b,1
1160,M_ID_01b7956c77,1
1161,M_ID_01b7e9b2b8,0
1162,M_ID_01b7eb4de5,1
1163,M_ID_01b803954b,1
1164,M_ID_01b8aa81bc,1
1165,M_ID_01b8fee574,1
1166,M_ID_01b8ff5ea0,1
1167,M_ID_01baf10696,1
1168,M_ID_01bb3a69c5,1
1169,M_ID_01bbd7bd9b,0
1170,M_ID_01bc0568e2,1
1171,M_ID_01bcc34019,1
1172,M_ID_01bcc79a34,1
1173,M_ID_01bcd1f858,1
1174,M_ID_01bcd93c6f,1
1175,M_ID_01bd672dab,1
1176,M_ID_01bd81a96b,1
1177,M_ID_01be0d8dd3,1
1178,M_ID_01be34da5b,1
1179,M_ID_01beac1d18,1
1180,M_ID_01beef909c,1
1181,M_ID_01bfb4b0de,1
1182,M_ID_01bfda3743,1
1183,M_ID_01c0fe441b,2
1184,M_ID_01c11a9b9e,1
1185,M_ID_01c14dd117,1
1186,M_ID_01c168908d,1
1187,M_ID_01c274a670,1
1188,M_ID_01c33e1188,1
1189,M_ID_01c344430e,1
1190,M_ID_01c4b60121,1
1191,M_ID_01c4bf2b9a,1
1192,M_ID_01c4d44c7e,1
1193,M_ID_01c50c3536,1
1194,M_ID_01c57d714b,1
1195,M_ID_01c5b67132,1
1196,M_ID_01c6bb8b1f,1
1197,M_ID_01c6cf04f2,1
1198,M_ID_01c6daa114,1
1199,M_ID_01c72eb328,1
1200,M_ID_01c73fb780,1
1201,M_ID_01c84f4955,1
1202,M_ID_01c85b077c,1
1203,M_ID_01c8b738cb,1
1204,M_ID_01c8ccb063,1
1205,M_ID_01c9516f1a,1
1206,M_ID_01c95210b9,1
1207,M_ID_01c9aebfb9,1
1208,M_ID_01c9bbb88e,1
1209,M_ID_01c9f52c0c,1
1210,M_ID_01c9fac8b1,1
1211,M_ID_01ca2373e5,1
1212,M_ID_01ca40813d,1
1213,M_ID_01cab48fa6,1
1214,M_ID_01cb16f246,1
1215,M_ID_01cb77b57c,1
1216,M_ID_01cb9fd071,1
1217,M_ID_01cc68798d,1
1218,M_ID_01ccc8d521,1
1219,M_ID_01cce18040,1
1220,M_ID_01cd44c759,1
1221,M_ID_01cd97642b,1
1222,M_ID_01cdc1ba64,1
1223,M_ID_01ce0252fc,1
1224,M_ID_01ce4c1dc6,1
1225,M_ID_01ce52017f,1
1226,M_ID_01ce5431d4,1
1227,M_ID_01cf173edc,1
1228,M_ID_01cf2897f6,1
1229,M_ID_01cf2c616b,1
1230,M_ID_01cf485626,1
1231,M_ID_01cf8c8792,1
1232,M_ID_01cf974060,1
1233,M_ID_01cfd8bbfd,1
1234,M_ID_01d0afe893,1
1235,M_ID_01d10892f1,1
1236,M_ID_01d1e50df8,1
1237,M_ID_01d20b0178,1
1238,M_ID_01d217e599,1
1239,M_ID_01d3909ea3,1
1240,M_ID_01d3f4a15f,1
1241,M_ID_01d4002183,1
1242,M_ID_01d4a0705d,1
1243,M_ID_01d4bbcd10,1
1244,M_ID_01d4dcf525,1
1245,M_ID_01d55e4b16,1
1246,M_ID_01d5f2c60e,1
1247,M_ID_01d6cee8f8,1
1248,M_ID_01d7abd691,1
1249,M_ID_01d7b18aed,1
1250,M_ID_01d7f3d679,1
1251,M_ID_01d8727601,1
1252,M_ID_01d88e4e08,1
1253,M_ID_01d89fa7da,1
1254,M_ID_01d93104ec,1
1255,M_ID_01d9a70496,1
1256,M_ID_01d9aef2ed,1
1257,M_ID_01da19dce5,1
1258,M_ID_01da2b6253,1
1259,M_ID_01da404a22,1
1260,M_ID_01da61e8d2,1
1261,M_ID_01da942019,1
1262,M_ID_01db1e0daa,1
1263,M_ID_01db437d86,1
1264,M_ID_01db507202,1
1265,M_ID_01dbb7b3bd,1
1266,M_ID_01dbf95899,1
1267,M_ID_01dc250174,1
1268,M_ID_01dc5129e9,1
1269,M_ID_01dcca3ef5,1
1270,M_ID_01dd4ba55c,1
1271,M_ID_01dd8ba4ca,1
1272,M_ID_01ddfcca79,1
1273,M_ID_01de3ffdc8,1
1274,M_ID_01dfadfac1,1
1275,M_ID_01e00fd6fc,1
1276,M_ID_01e177b152,1
1277,M_ID_01e1a25ea7,1
1278,M_ID_01e1b7b4f3,1
1279,M_ID_01e1be534c,1
1280,M_ID_01e2cc762e,1
1281,M_ID_01e2d5a31d,1
1282,M_ID_01e319eac8,1
1283,M_ID_01e3a66714,1
1284,M_ID_01e3cb520d,1
1285,M_ID_01e48ff476,1
1286,M_ID_01e6199b56,1
1287,M_ID_01e6936a8f,1
1288,M_ID_01e72224f6,1
1289,M_ID_01e812a257,1
1290,M_ID_01e8202eb2,1
1291,M_ID_01e853b4d4,1
1292,M_ID_01e87c6321,1
1293,M_ID_01e9178a01,1
1294,M_ID_01e95f6d21,1
1295,M_ID_01e96d2e9f,1
1296,M_ID_01e9842ad4,1
1297,M_ID_01ea35cd6f,1
1298,M_ID_01eb018b66,1
1299,M_ID_01eba1b4a7,1
1300,M_ID_01ec15e3bb,1
1301,M_ID_01ec5791e6,1
1302,M_ID_01ec7c5e87,1
1303,M_ID_01ecabd145,1
1304,M_ID_01ecc1c310,1
1305,M_ID_01ed4bdfd3,1
1306,M_ID_01ed50bb1a,1
1307,M_ID_01eda316ef,1
1308,M_ID_01ee87c6bf,1
1309,M_ID_01ee8fa351,1
1310,M_ID_01eea1cf11,1
1311,M_ID_01ef312f6c,1
1312,M_ID_01f0d0c640,1
1313,M_ID_01f0db93fc,1
1314,M_ID_01f0fedaab,1
1315,M_ID_01f191c114,1
1316,M_ID_01f1fc2d0a,1
1317,M_ID_01f2c78fcb,1
1318,M_ID_01f3167547,1
1319,M_ID_01f3582b55,1
1320,M_ID_01f374d1d5,1
1321,M_ID_01f3980256,1
1322,M_ID_01f3fd7220,1
1323,M_ID_01f431a803,1
1324,M_ID_01f44c1d02,1
1325,M_ID_01f4d2e48f,1
1326,M_ID_01f4e277b0,1
1327,M_ID_01f517be79,1
1328,M_ID_01f5210e96,1
1329,M_ID_01f531a4dc,1
1330,M_ID_01f5701acc,1
1331,M_ID_01f5a2705b,1
1332,M_ID_01f5ccb4c3,0
1333,M_ID_01f5d92dd1,1
1334,M_ID_01f5f27fc2,1
1335,M_ID_01f60bfba9,1
1336,M_ID_01f68a60f4,1
1337,M_ID_01f7253135,1
1338,M_ID_01f7dfee99,1
1339,M_ID_01f82bdd73,1
1340,M_ID_01f971ec8d,1
1341,M_ID_01fa086721,1
1342,M_ID_01fb9355c0,1
1343,M_ID_01fbfaa5d4,1
1344,M_ID_01fca4e080,1
1345,M_ID_01fca816a1,1
1346,M_ID_01ff0079ae,1
1347,M_ID_01ff072955,1
1348,M_ID_01ff105029,1
1349,M_ID_01ff310094,1
1350,M_ID_01ffbda5dd,1
1351,M_ID_020058e093,1
1352,M_ID_0201d01ace,1
1353,M_ID_0202292ecd,1
1354,M_ID_0202376b99,1
1355,M_ID_020270562a,1
1356,M_ID_020290b12b,1
1357,M_ID_0202f614e6,1
1358,M_ID_02038c8442,1
1359,M_ID_02040115cd,1
1360,M_ID_02047f8fcd,1
1361,M_ID_0204f30d88,1
1362,M_ID_0205533647,1
1363,M_ID_0205ec1c00,1
1364,M_ID_020622e1c2,1
1365,M_ID_02064d4576,1
1366,M_ID_020669c63a,1
1367,M_ID_020696d50f,1
1368,M_ID_020725a739,1
1369,M_ID_020755d411,1
1370,M_ID_020894ddf6,1
1371,M_ID_02089c33b9,1
1372,M_ID_0208d64426,1
1373,M_ID_0208ed37bb,1
1374,M_ID_0208f5a2e2,1
1375,M_ID_020912bc3c,1
1376,M_ID_02092ed573,1
1377,M_ID_020974194b,1
1378,M_ID_020a0475e7,1
1379,M_ID_020aea0d42,1
1380,M_ID_020b5a5f2d,1
1381,M_ID_020bfff7ba,1
1382,M_ID_020c4d9106,1
1383,M_ID_020c6750ac,1
1384,M_ID_020d231a1b,1
1385,M_ID_020d65db0a,1
1386,M_ID_020d76ecc9,1
1387,M_ID_020da09aa0,1
1388,M_ID_020dc589a6,1
1389,M_ID_020e33acd6,1
1390,M_ID_020ea5cf85,1
1391,M_ID_020eb20f7e,1
1392,M_ID_020f2a2828,1
1393,M_ID_020f57a502,1
1394,M_ID_020f78c9dc,1
1395,M_ID_020fa7b63a,1
1396,M_ID_0210305ea6,1
1397,M_ID_0210a90d1d,1
1398,M_ID_0210abecdc,1
1399,M_ID_02119cc2c6,0
1400,M_ID_0211cb6d55,1
1401,M_ID_0212c9ad0a,1
1402,M_ID_021481a38e,1
1403,M_ID_0214c8965a,1
1404,M_ID_0214e5c965,1
1405,M_ID_0215225fab,1
1406,M_ID_0215cdf3f4,1
1407,M_ID_0215ffeed4,1
1408,M_ID_021616aad9,1
1409,M_ID_0216535127,1
1410,M_ID_02167f0898,1
1411,M_ID_0217060388,1
1412,M_ID_02170b57e5,1
1413,M_ID_0217620bdb,1
1414,M_ID_021774473c,1
1415,M_ID_0217bb5597,1
1416,M_ID_02181b730e,1
1417,M_ID_0218c8e5a6,1
1418,M_ID_0218f7c280,1
1419,M_ID_0219b00f4e,1
1420,M_ID_021a1dbd5c,1
1421,M_ID_021a953b3d,1
1422,M_ID_021acbae78,1
1423,M_ID_021ad30b8a,1
1424,M_ID_021b12b2aa,1
1425,M_ID_021b1d129d,1
1426,M_ID_021b3386af,1
1427,M_ID_021b34474e,1
1428,M_ID_021b9a49e7,1
1429,M_ID_021bbac475,1
1430,M_ID_021bfcc0cf,1
1431,M_ID_021c3c31e2,1
1432,M_ID_021c4ff068,1
1433,M_ID_021ccec416,1
1434,M_ID_021d0d73de,1
1435,M_ID_021e04ed15,1
1436,M_ID_021eae0125,1
1437,M_ID_021ee86563,0
1438,M_ID_021ef7bfed,1
1439,M_ID_021f24b86e,1
1440,M_ID_021f2a9cb7,1
1441,M_ID_021fe14c1b,1
1442,M_ID_02200f327c,1
1443,M_ID_02201503c2,1
1444,M_ID_02201bb6a4,1
1445,M_ID_02206ff008,1
1446,M_ID_02209a5d2d,1
1447,M_ID_0220c0169b,1
1448,M_ID_02213801d2,1
1449,M_ID_0221632f88,1
1450,M_ID_022180cf6c,1
1451,M_ID_0221a02972,1
1452,M_ID_022218c9ee,1
1453,M_ID_0222387cb8,1
1454,M_ID_022374fd2f,1
1455,M_ID_0223a819a5,1
1456,M_ID_0223aa3bf9,1
1457,M_ID_022647a832,1
1458,M_ID_02269240e3,1
1459,M_ID_0226a42c8b,1
1460,M_ID_02278fc55d,1
1461,M_ID_0227db6ae9,1
1462,M_ID_0229c69265,1
1463,M_ID_022b0c072a,1
1464,M_ID_022b650f8f,1
1465,M_ID_022b6b24ec,1
1466,M_ID_022b7fdc42,1
1467,M_ID_022bad3e36,1
1468,M_ID_022cd98e48,1
1469,M_ID_022d538717,1
1470,M_ID_022d7dd26c,1
1471,M_ID_022df93237,1
1472,M_ID_022e4decde,1
1473,M_ID_022ee04446,1
1474,M_ID_022f4827fa,1
1475,M_ID_022f94e5df,1
1476,M_ID_022ff0fd50,1
1477,M_ID_0230931a47,1
1478,M_ID_0230c6f509,1
1479,M_ID_0231545045,1
1480,M_ID_02315aa39e,1
1481,M_ID_02319853c1,1
1482,M_ID_0231a8b43c,1
1483,M_ID_0232164fe5,1
1484,M_ID_0232881153,1
1485,M_ID_0232e4c647,1
1486,M_ID_0233693cfe,1
1487,M_ID_023443f6e9,1
1488,M_ID_0235b83e64,0
1489,M_ID_0236e3775d,1
1490,M_ID_0236e66357,1
1491,M_ID_0237124581,1
1492,M_ID_0237b97068,1
1493,M_ID_0239134c4e,1
1494,M_ID_02396013d8,1
1495,M_ID_023a9d4828,1
1496,M_ID_023ae5bff8,1
1497,M_ID_023aeb259f,1
1498,M_ID_023b070556,1
1499,M_ID_023bce2b8e,1
1500,M_ID_023c09d2d4,1
1501,M_ID_023c4e5d62,1
1502,M_ID_023c65bf5c,0
1503,M_ID_023c98537d,1
1504,M_ID_023d00a588,1
1505,M_ID_023de4b92c,1
1506,M_ID_023e3ed95c,1
1507,M_ID_023f26c994,1
1508,M_ID_023f7e20a1,1
1509,M_ID_023f836c47,1
1510,M_ID_023fd1cb0e,1
1511,M_ID_023fe2ffe1,1
1512,M_ID_023fe33a01,1
1513,M_ID_024000097e,1
1514,M_ID_0240499cc2,1
1515,M_ID_024089070e,1
1516,M_ID_024099f86d,1
1517,M_ID_0240ac0cbb,1
1518,M_ID_0240c46acd,1
1519,M_ID_02410a8c89,1
1520,M_ID_02414c1bfa,1
1521,M_ID_02418a72c8,1
1522,M_ID_024236b26d,1
1523,M_ID_024284f3fb,1
1524,M_ID_0242e7ab89,1
1525,M_ID_024351017b,1
1526,M_ID_0243a7c300,1
1527,M_ID_0243cc788f,1
1528,M_ID_0244b98c6e,1
1529,M_ID_0244cf8e40,1
1530,M_ID_0245097771,1
1531,M_ID_024595b1e5,1
1532,M_ID_0245cd3ab9,1
1533,M_ID_0245eb2470,1
1534,M_ID_02467cdfde,1
1535,M_ID_02468aa018,1
1536,M_ID_02469d4fa6,1
1537,M_ID_0246ec33e8,1
1538,M_ID_02472b6b2e,1
1539,M_ID_02473952cb,1
1540,M_ID_024764fc1a,1
1541,M_ID_02485629c5,1
1542,M_ID_02487f194e,1
1543,M_ID_0248d41bf0,1
1544,M_ID_024915caf9,1
1545,M_ID_02492b69b9,1
1546,M_ID_024930d840,1
1547,M_ID_02494a8003,1
1548,M_ID_0249d22263,1
1549,M_ID_0249d276f6,1
1550,M_ID_024a2571a2,0
1551,M_ID_024a515f27,1
1552,M_ID_024d66e7b6,1
1553,M_ID_024dabc01b,1
1554,M_ID_024de0a78b,1
1555,M_ID_024e05cac8,1
1556,M_ID_024ea6106f,1
1557,M_ID_024f529f70,1
1558,M_ID_024f886b58,1
1559,M_ID_024fb162d7,1
1560,M_ID_024fb90e85,1
1561,M_ID_025011f890,1
1562,M_ID_0250508f26,1
1563,M_ID_0251759cc8,1
1564,M_ID_02522d7f87,1
1565,M_ID_02526b891f,1
1566,M_ID_0252b86100,1
1567,M_ID_0252c1914a,1
1568,M_ID_02531be7b4,1
1569,M_ID_025332e804,1
1570,M_ID_02545a075e,1
1571,M_ID_0254af75ac,1
1572,M_ID_0254bcb3e2,1
1573,M_ID_025594b2ae,1
1574,M_ID_0255ff3ec8,1
1575,M_ID_02561972e3,1
1576,M_ID_02562c7e69,1
1577,M_ID_025681a77f,1
1578,M_ID_0256986776,1
1579,M_ID_0256e83f50,1
1580,M_ID_0256fc9717,1
1581,M_ID_025822de0e,1
1582,M_ID_02585206b0,1
1583,M_ID_025855c5ce,1
1584,M_ID_0258ebcd91,1
1585,M_ID_0259243aca,1
1586,M_ID_02594067af,0
1587,M_ID_02594b1bb8,1
1588,M_ID_02599b9d7c,1
1589,M_ID_0259fce7ba,1
1590,M_ID_025a37e1aa,1
1591,M_ID_025a75cd20,1
1592,M_ID_025b0a173b,1
1593,M_ID_025b86cb0d,1
1594,M_ID_025bb0e805,1
1595,M_ID_025d297a8b,1
1596,M_ID_025da24e47,1
1597,M_ID_025de33ed1,1
1598,M_ID_025e57ba78,1
1599,M_ID_025ed6bdd7,1
1600,M_ID_025ed6e8b5,1
1601,M_ID_025f154069,1
1602,M_ID_025f6d42ba,1
1603,M_ID_025fbf12e0,1
1604,M_ID_0260270959,0
1605,M_ID_026078098d,1
1606,M_ID_0260c0d720,1
1607,M_ID_02611b2979,1
1608,M_ID_02612dac41,1
1609,M_ID_02614a040c,1
1610,M_ID_02616e809a,1
1611,M_ID_026252694c,1
1612,M_ID_0262bf62a0,1
1613,M_ID_02634ed37e,1
1614,M_ID_0264296eeb,1
1615,M_ID_02651362c8,1
1616,M_ID_02659a3ec9,1
1617,M_ID_0265d7ff45,0
1618,M_ID_0265eb9030,1
1619,M_ID_02665c1fa2,0
1620,M_ID_0266782927,1
1621,M_ID_0266c50c8f,1
1622,M_ID_0266cc38d4,1
1623,M_ID_026779523a,1
1624,M_ID_0267fb616a,0
1625,M_ID_026800360c,1
1626,M_ID_0268024f24,1
1627,M_ID_026843b430,1
1628,M_ID_0268d6bcc1,1
1629,M_ID_0268dafcdb,1
1630,M_ID_02699e1d5e,1
1631,M_ID_0269a4d831,1
1632,M_ID_026a356418,1
1633,M_ID_026aea0a47,1
1634,M_ID_026c467e07,1
1635,M_ID_026c8f719f,1
1636,M_ID_026cde2367,1
1637,M_ID_026d386983,1
1638,M_ID_026d87c61e,1
1639,M_ID_026db8ae40,1
1640,M_ID_026dcdacd5,1
1641,M_ID_026e3564a0,1
1642,M_ID_026eb5470e,1
1643,M_ID_026f669824,1
1644,M_ID_026fd603d3,1
1645,M_ID_027049c658,1
1646,M_ID_0270531e95,1
1647,M_ID_027070f688,1
1648,M_ID_0270a416c2,1
1649,M_ID_0270c71b0b,1
1650,M_ID_02713c8b0f,1
1651,M_ID_027175ca14,1
1652,M_ID_02720650f1,1
1653,M_ID_0272348bf2,1
1654,M_ID_0272380a79,1
1655,M_ID_0272737acc,1
1656,M_ID_0272b5b8c5,1
1657,M_ID_0272bad97e,1
1658,M_ID_027339addb,1
1659,M_ID_027344cb51,1
1660,M_ID_0273f0e14e,1
1661,M_ID_02746a9c1c,1
1662,M_ID_0275b09a6f,1
1663,M_ID_0275c95877,1
1664,M_ID_02760a3d40,1
1665,M_ID_027680cad2,1
1666,M_ID_0276bff55d,1
1667,M_ID_0277a722c3,1
1668,M_ID_0277e6e551,1
1669,M_ID_0277e91805,1
1670,M_ID_02784e328b,1
1671,M_ID_027860e1f2,1
1672,M_ID_0278bf0c17,1
1673,M_ID_0278d75d65,1
1674,M_ID_02790524ef,1
1675,M_ID_027955b144,1
1676,M_ID_02796e88de,1
1677,M_ID_0279ac616f,1
1678,M_ID_0279ae7f60,1
1679,M_ID_0279bf477d,1
1680,M_ID_027ac62747,1
1681,M_ID_027b3ec5c0,1
1682,M_ID_027b9ea17d,1
1683,M_ID_027c4e1cfa,1
1684,M_ID_027c60b3cd,1
1685,M_ID_027ca9f484,1
1686,M_ID_027d24d149,1
1687,M_ID_027d4937d8,0
1688,M_ID_027d618040,0
1689,M_ID_027da8692d,1
1690,M_ID_027e308417,1
